cohort,data_type,field_name,description,category,units,loinc_code,loinc_name,confidence_score,query_source,llm_reasoning,num_queries,top_5_loinc
arivale,questionnaires,assessment:health-history:lymes:maternal,Health History Old - Assessment:Health-History:Lymes:Maternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,The field 'assessment:health-history:lymes:maternal' specifically asks about maternal (mother's) history of Lyme disease. LOINC 54116-9 'History of diseases Family member [USSG-FHT]' with system '^Family member' is the most appropriate match as it captures disease history for family members (maternal = family member). This aligns with the maternal/family history context better than patient-focused codes.,5,"['54140-9', '54116-9', '54117-7', '54137-5', '11348-0']"
arivale,questionnaires,assessment:health-history:lupis:paternal,Health History Old - Assessment:Health-History:Lupis:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,"This code specifically captures disease history in family members, which directly matches the semantic intent of collecting paternal lupus history. The USSG-FHT framework is designed for systematic family health history collection.",5,"['80901-2', '100000-9', '63492-3', '54114-4', '75607-2']"
arivale,questionnaires,assessment:health-history:hh:-aneurysm:paternal,Health History Old - Assessment:Health-History:Hh:-Aneurysm:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,"The field 'assessment:health-history:hh:-aneurysm:paternal' specifically asks about paternal aneurysm history. LOINC 54116-9 'History of diseases Family member [USSG-FHT]' is the most appropriate match as it captures family member disease history with the system '^Family member', which aligns with the paternal (family member) context. The aneurysm condition would be captured in the value/response to this LOINC code.",5,"['54116-9', '54140-9', '54114-4', '11348-0', '54126-8']"
arivale,questionnaires,assessment:health-history:hh:-heart-arrhythmias:paternal,Health History Old - Assessment:Health-History:Hh:-Heart-Arrhythmias:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.75,exact_description,"Best match for paternal heart arrhythmias history. Code 54116-9 is specifically designed for family member disease history as part of the USSG-FHT standard, making it appropriate for capturing paternal cardiac conditions like arrhythmias.",5,"['54116-9', '54140-9', '11322-5', '11348-0', '54114-4']"
arivale,questionnaires,assessment:health-history:congenital-heart-disease:paternal,Health History Old - Assessment:Health-History:Congenital-Heart-Disease:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,"This field captures paternal congenital heart disease history, which is family history information. LOINC 54116-9 'History of diseases Family member [USSG-FHT]' is the most appropriate match as it specifically covers disease history in family members with the correct system (^Family member). While 80901-2 mentions 'Paternal information', it's too general (Narrative type), and 54116-9 better captures the specific disease history aspect for a family member.",5,"['107161-2', '80901-2', '54116-9', '54114-4', '54140-9']"
arivale,questionnaires,assessment:health-history:peripheral-vascular-disease:paternal,Health History Old - Assessment:Health-History:Peripheral-Vascular-Disease:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.75,exact_description,"Best match for paternal disease history. While general for 'diseases', it correctly captures family member health history using the USSG-FHT framework with appropriate family member system context.",5,"['54782-8', '54116-9', '54114-4', '54117-7', '80901-2']"
arivale,questionnaires,assessment:health-history:lymes:paternal,Health History Old - Assessment:Health-History:Lymes:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.7,exact_description,"Best match for family history of disease. While not specific to paternal or Lyme disease, it captures the core concept of documenting disease history in family members. The field is fundamentally asking about family disease history, which this LOINC code addresses.",5,"['54116-9', '54117-7', '10157-6', '8670-2', '80901-2']"
arivale,questionnaires,assessment:health-history:back-pain:paternal,Health History Old - Assessment:Health-History:Back-Pain:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,"The field asks about paternal back pain history, which is family member health history. LOINC 54116-9 'History of diseases Family member [USSG-FHT]' with system '^Family member' is the most semantically appropriate match for capturing paternal (family member) disease/condition history, even though it's not back pain specific.",5,"['85118-8', '76441-5', '80901-2', '54114-4', '69672-4']"
arivale,questionnaires,assessment:health-history:osteoproosis:paternal,Health History Old - Assessment:Health-History:Osteoproosis:Paternal,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.6,exact_description,"Best available match for family member disease history using standardized USSG-FHT format. While not specific to paternal osteoporosis, it covers the core concept of family member disease history in a structured questionnaire context.",5,"['80901-2', '10157-6', '98146-4', '54114-4', '54116-9']"
arivale,questionnaires,assessment:health-history:lupis:grandparent,Health History Old - Assessment:Health-History:Lupis:Grandparent,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,"This field specifically asks about lupus (an autoimmune disease) in grandparents, which is clearly family medical history. LOINC 54116-9 'History of diseases Family member [USSG-FHT]' is the most appropriate as it's designed for capturing disease history in family members using the standardized US Surgeon General's Family Health Tool framework, which would include autoimmune conditions like lupus in grandparents.",5,"['54114-4', '29762-2', '11322-5', '54116-9', '10157-6']"
arivale,questionnaires,assessment:health-history:hh:-metabolic-syndrome:grandparent,Health History Old - Assessment:Health-History:Hh:-Metabolic-Syndrome:Grandparent,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,"This field asks about metabolic syndrome in grandparents, which is family history information. LOINC 54116-9 'History of diseases Family member [USSG-FHT]' is the most appropriate match as it specifically captures disease history for family members using the USSG Family History Tool framework. The system '^Family member' aligns perfectly with the grandparent context, and metabolic syndrome would be captured as a disease condition in family history.",5,"['54116-9', '54114-4', '97063-2', '88655-6', '8670-2']"
arivale,questionnaires,assessment:health-history:hh:-aneurysm:grandparent,Health History Old - Assessment:Health-History:Hh:-Aneurysm:Grandparent,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.85,exact_description,"This field captures aneurysm history in grandparents, which is a specific disease in a family member. LOINC 54116-9 'History of diseases Family member [USSG-FHT]' is specifically designed for structured collection of disease history in family members, making it the most appropriate match.",5,"['11348-0', '54116-9', '54114-4', '11322-5', '54140-9']"
arivale,questionnaires,assessment:health-history:hh:-heart-arrhythmias:grandparent,Health History Old - Assessment:Health-History:Hh:-Heart-Arrhythmias:Grandparent,health_history_old,,54116-9,History of diseases Family member [USSG-FHT],0.8,exact_description,"This code captures family member disease history and is appropriate for documenting heart arrhythmias in grandparents. While not arrhythmia-specific, it's the standard LOINC code for family member health conditions.",5,"['54116-9', '11348-0', '54140-9', '11322-5', '54114-4']"
